PortNumber,AccNumber,LocNumber,CountryCode,PostalCode,City,Latitude,Longitude,BuildingTIV,ContentsTIV,BITIV,LocDed,LocLimit,OccupancyCode,ConstructionCode
DEMO-1,ACC1003,LOC00123,DE,20166,Hamburg,53.63556,10.23588,857986,319960,157152,1000,686389,1200,5000
DEMO-1,ACC1008,LOC00309,NL,30730,Rotterdam,51.93926,4.50244,3520017,813805,490347,5000,,3000,5100
DEMO-1,ACC1016,LOC00275,GB,B1190,Birmingham,52.53470,-1.94687,1345438,463750,241368,5000,,3000,5100
DEMO-1,ACC1000,DIRTY012,DE,50864,Cologne,50.97793,7.03845,n/a,,,5000,,2100,5200
DEMO-1,ACC1003,LOC00413,DE,20285,Hamburg,53.57109,10.08711,651946,260041,139947,25000,,1100,5200
DEMO-1,ACC1009,LOC00236,NL,35186,Utrecht,52.11637,5.13154,2153581,647119,345479,5000,,1100,5200
DEMO-1,ACC1014,LOC00053,FR,69896,Lyon,45.68452,4.99462,894313,337112,55787,10000,715450,1100,5000
DEMO-1,ACC1006,LOC00234,DE,80981,Munich,48.16441,11.59916,1447682,498857,227680,25000,1158146,1100,5000
DEMO-1,ACC1012,LOC00235,FR,75902,Paris,48.84462,2.28075,1218797,315531,191666,10000,,1200,5200
DEMO-1,ACC1004,LOC00104,DE,60664,Frankfurt,50.14092,8.63203,2571166,423514,165164,25000,,1100,5100
DEMO-1,ACC1002,LOC00223,DE,44771,Dortmund,51.52529,7.24612,11223140,3437008,1494400,2500,,2100,5950
DEMO-1,ACC1015,LOC00226,GB,EC936,London,51.58267,-0.05637,3552186,735800,663154,2500,,3000,5950
DEMO-1,ACC1012,LOC00396,FR,75160,Paris,48.79848,2.22185,5888553,1985945,1274431,2500,,1200,5000
DEMO-1,ACC1004,LOC00308,DE,60601,Frankfurt,50.16558,8.68920,1121217,448176,155290,2500,896974,1100,5000
DEMO-1,ACC1003,LOC00054,DE,20861,Hamburg,53.56522,10.03441,8059256,3331546,968470,5000,,1050,5000
DEMO-1,ACC1012,LOC00169,FR,75748,Paris,48.92511,2.38140,675937,166379,120047,5000,,3000,5100
DEMO-1,ACC1000,LOC00325,DE,50310,Cologne,50.98680,6.85540,5151210,1636628,1284373,5000,4120968,1050,5200
DEMO-1,ACC1014,LOC00033,FR,69846,Lyon,45.76897,4.79201,1236678,224058,250558,25000,,2100,5100
DEMO-1,ACC1016,LOC00476,GB,B1104,Birmingham,52.44428,-2.11459,7990503,1839070,1606955,5000,,1050,5200
DEMO-1,ACC1007,DIRTY004,NL,10568,Amsterdam,52.43766,4.86239,0,0,0,10000,,3000,5100
DEMO-1,ACC1013,LOC00426,FR,59419,Lille,50.49228,2.99140,3057406,1163162,269043,1000,,1100,5000
DEMO-1,ACC1000,LOC00012,DE,50864,Cologne,50.97793,7.03845,12119914,3676654,3037787,5000,,2100,5200
DEMO-1,ACC1000,LOC00319,DE,50869,Cologne,50.94440,7.14443,974710,193303,125888,10000,,1100,5200
DEMO-1,ACC1012,LOC00306,FR,75432,Paris,48.67717,2.46150,13220821,4991627,787992,25000,,1100,5200
DEMO-1,ACC1008,LOC00332,NL,30102,Rotterdam,51.95969,4.30386,2979835,1215729,168668,5000,,1050,5100
DEMO-1,ACC1006,LOC00457,DE,80492,Munich,48.09005,11.56449,1868168,568306,444099,1000,,2100,5200
DEMO-1,ACC1014,LOC00487,FR,69793,Lyon,45.69305,4.85345,284869,103566,26481,5000,,2100,5000
DEMO-1,ACC1005,LOC00366,DE,10497,Berlin,52.52112,13.21416,8890486,2802687,988437,10000,,1200,5000
DEMO-1,ACC1006,LOC00023,DE,80916,Munich,48.05182,11.58825,3978113,1731378,528905,1000,,3000,5100
DEMO-1,ACC1013,LOC00129,FR,59865,Lille,50.65008,3.16212,2119185,595520,484538,1000,,1100,5000
DEMO-1,ACC1004,LOC00395,DE,60133,Frankfurt,50.15675,8.66986,10166966,3787632,1094678,25000,,1050,5000
DEMO-1,ACC1014,LOC00331,FR,69844,Lyon,45.88729,5.08543,7406281,2447715,421603,1000,5925025,1200,5100
DEMO-1,ACC1003,LOC00213,DE,20739,Hamburg,53.51119,10.01112,16627175,3877458,1531571,1000,13301740,1050,5100
DEMO-1,ACC1006,LOC00113,DE,80308,Munich,48.10641,11.71741,1795681,527946,370945,10000,,1200,5200
DEMO-1,ACC1001,LOC00323,DE,40477,Dusseldorf,51.15804,6.83692,596172,177752,151583,1000,476938,1050,5950
DEMO-1,ACC1011,LOC00195,BE,20608,Antwerp,51.10110,4.46548,6003263,927747,1551434,2500,4802610,1050,5000
DEMO-1,ACC1000,LOC00211,DE,50845,Cologne,51.02592,6.88991,14440620,4595748,3015259,25000,11552496,1100,5200
DEMO-1,ACC1008,LOC00436,NL,30710,Rotterdam,51.90049,4.41594,2096126,764588,409939,2500,,1050,5000
DEMO-1,ACC1008,LOC00003,NL,30972,Rotterdam,52.05894,4.30240,2408557,815966,286069,10000,,2100,5000
DEMO-1,ACC1017,LOC00151,GB,M1451,Manchester,53.48882,-2.20656,2059562,354416,557220,1000,1647650,2100,5000
DEMO-1,ACC1006,LOC00137,DE,80402,Munich,48.24731,11.27829,4778777,741694,265641,2500,,1100,5100
DEMO-1,ACC1009,LOC00239,NL,35266,Utrecht,52.23415,5.08864,567437,189811,119846,1000,453949,1200,5000
DEMO-1,ACC1016,LOC00454,GB,B1753,Birmingham,52.47458,-2.00212,3844422,980204,1112770,25000,3075537,1100,5200
DEMO-1,ACC1008,LOC00183,NL,30423,Rotterdam,51.94882,4.42234,2795147,838836,245917,1000,,1050,5200
DEMO-1,ACC1014,LOC00251,FR,69994,Lyon,45.70514,4.77629,10718815,3793687,2959046,10000,8575052,1100,5200
DEMO-1,ACC1015,LOC00256,GB,EC479,London,51.48858,-0.18390,2452063,775979,326945,25000,,2100,5000
DEMO-1,ACC1006,LOC00193,DE,80737,Munich,48.16543,11.44701,10236296,3639476,2043717,2500,8189037,2100,5200
DEMO-1,ACC1000,LOC00451,DE,50456,Cologne,50.92039,6.99838,10045187,3749782,2465768,1000,,3000,5200
DEMO-1,ACC1013,LOC00350,FR,59438,Lille,50.71608,3.04849,414845,102645,70646,10000,,1050,5100
DEMO-1,ACC1007,LOC00360,NL,10322,Amsterdam,52.41699,4.92949,1397824,270696,369854,10000,1118259,2100,5100
DEMO-1,ACC1015,LOC00438,GB,EC272,London,51.40656,-0.15680,2016638,428689,224146,1000,,3000,5100
DEMO-1,ACC1014,LOC00288,FR,69605,Lyon,45.76753,4.77014,6602520,1276851,712468,10000,,1200,5950
DEMO-1,ACC1010,LOC00143,BE,10719,Brussels,50.87462,4.36723,3876723,1275253,720978,10000,3101378,3000,5200
